genre,revenu_mensuel,annees_dans_l_entreprise,satisfaction_employee_environnement,note_evaluation_precedente,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augmentation_salaire_precedente_pourcent,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,departement_Commercial,departement_Consulting,departement_RessourcesHumaines,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead,domaine_etude_Autre,domaine_etude_Entrepreunariat,domaine_etude_InfraCloud,domaine_etude_Marketing,domaine_etude_RessourcesHumaines,domaine_etude_TransformationDigitale,promotion_recente,a_quitte_l_entreprise
0,5126,10,4,2,4,3,2,3,1,0.12,1,1,1,3,0,3.25,6.0,0.18181818181818182,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1416,1,3,2,1,1,2,3,0,0.13,10,3,1,1,0,1.75,1.8571428571428572,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,4834,1,1,3,3,2,2,3,0,0.14,15,3,1,0,8,2.0,3.5000000000000004,0.5,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,8998,9,2,3,4,4,3,3,0,0.14,8,3,2,3,0,3.25,4.666666666666667,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2684,2,3,3,3,2,2,3,0,0.17,10,1,2,0,1,2.5,17.0,0.3333333333333333,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,10422,14,3,3,4,3,3,3,0,0.19,1,4,1,5,0,3.25,4.75,0.13333333333333333,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2379,5,4,3,4,3,2,3,1,0.14,5,2,2,0,1,3.25,3.5000000000000004,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,8268,7,4,2,2,1,3,3,1,0.14,10,1,1,1,0,2.5,4.666666666666667,0.25,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,2703,5,3,3,2,4,3,4,0,0.23,2,3,1,0,1,3.0,5.75,0.16666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,11691,13,3,3,3,4,4,3,0,0.11,7,3,1,3,1,3.5,2.75,0.0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,19331,1,3,3,3,3,3,3,1,0.16,9,3,1,0,26,3.0,5.333333333333333,0.5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,6162,9,1,3,4,2,3,4,1,0.22,1,3,1,7,0,2.5,5.5,0.1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,8321,12,4,3,1,4,3,3,1,0.13,10,3,1,5,3,3.0,6.5,0.07692307692307693,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,5347,3,1,3,3,2,2,3,0,0.14,26,4,1,0,7,2.0,4.666666666666667,0.5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,5605,8,1,4,1,3,3,4,1,0.24,7,2,1,7,0,2.0,6.0,0.1111111111111111,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,13695,19,1,4,3,3,2,3,1,0.17,13,4,1,3,5,2.25,5.666666666666667,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,3204,3,4,3,1,4,3,3,0,0.14,5,3,1,2,5,3.0,3.5000000000000004,0.25,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,16792,20,1,2,4,4,3,4,0,0.23,2,2,0,11,2,3.0,11.5,0.047619047619047616,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3034,18,4,3,1,3,2,3,0,0.12,14,3,1,12,0,2.5,4.0,0.05263157894736842,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5482,4,4,1,2,4,3,3,0,0.18,2,3,1,1,9,3.25,4.5,0.2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,4115,4,3,3,1,3,3,3,0,0.19,29,4,1,0,4,2.5,4.75,0.6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,7639,10,2,3,4,4,2,4,0,0.22,27,3,1,1,0,3.0,5.5,0.2727272727272727,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,4078,3,3,3,2,1,2,3,1,0.13,2,1,1,1,1,2.0,3.25,0.75,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3902,2,4,3,4,2,3,3,0,0.14,19,4,1,2,5,3.25,4.666666666666667,1.0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2996,6,3,3,3,4,3,3,1,0.15,4,1,1,1,2,3.25,5.0,0.0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,4678,6,2,3,4,3,3,3,0,0.18,7,4,1,0,2,3.0,2.5714285714285716,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,13582,15,4,3,1,2,3,3,0,0.13,1,3,1,5,0,2.5,3.25,0.0625,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5486,2,3,3,1,1,3,3,0,0.11,7,3,1,2,13,2.0,2.75,1.0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,4364,2,1,1,4,1,3,3,0,0.14,1,2,2,2,3,2.25,4.666666666666667,0.3333333333333333,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2756,8,4,3,2,4,3,3,0,0.13,14,3,1,1,0,3.25,2.1666666666666665,0.1111111111111111,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,9439,5,3,4,4,2,1,3,1,0.16,24,2,1,1,7,2.5,5.333333333333333,0.16666666666666666,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,2440,4,4,2,2,2,3,4,0,0.22,2,3,2,3,0,2.75,5.5,0.0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,16799,20,3,3,1,3,3,3,0,0.14,10,3,1,0,1,2.5,2.3333333333333335,0.047619047619047616,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,9699,13,1,2,4,1,3,3,0,0.11,3,4,2,1,3,2.25,3.6666666666666665,0.07142857142857142,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,19847,29,4,3,2,1,2,4,1,0.24,9,3,2,11,2,2.25,4.0,0.03333333333333333,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5210,24,1,3,1,1,3,3,0,0.18,7,3,2,9,0,1.5,6.0,0.04,1,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2809,2,3,2,3,4,3,3,0,0.14,2,4,1,2,6,3.25,4.666666666666667,0.0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5346,4,1,1,3,2,2,3,0,0.13,9,3,1,1,3,2.0,4.333333333333333,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
1,4014,2,3,3,1,3,3,3,1,0.15,23,4,1,2,2,2.5,3.75,0.3333333333333333,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2875,8,3,3,4,2,2,4,1,0.2,4,2,1,2,0,2.75,6.666666666666667,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,5238,5,4,3,4,4,2,4,0,0.2,24,1,2,1,4,3.5,5.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,13744,16,3,4,4,1,3,4,1,0.25,10,3,1,6,0,2.75,8.333333333333334,0.058823529411764705,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6125,10,3,3,1,4,4,3,0,0.12,15,2,1,9,0,3.0,1.7142857142857142,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14814,5,3,4,3,3,3,3,0,0.19,7,3,1,1,27,3.0,4.75,0.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,19833,21,2,3,2,2,2,3,0,0.14,7,4,1,12,0,2.0,3.5000000000000004,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,12936,23,3,1,3,3,1,3,0,0.11,9,3,2,14,2,2.5,2.75,0.0,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,4736,2,4,3,3,2,4,3,1,0.12,25,2,0,2,2,3.25,4.0,0.3333333333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2329,7,2,2,3,2,4,3,0,0.15,7,4,1,5,6,2.75,5.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,16856,34,3,2,1,1,4,3,0,0.11,3,4,1,1,0,2.25,2.75,0.0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,6397,6,3,3,2,1,1,4,0,0.2,1,3,2,1,0,1.75,2.857142857142857,0.14285714285714285,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,5743,10,1,3,4,3,3,3,1,0.11,1,5,2,0,4,2.75,2.75,0.0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,10761,5,4,3,1,3,3,3,1,0.12,9,3,1,0,13,2.75,4.0,0.16666666666666666,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2600,1,4,2,1,1,3,3,1,0.15,11,3,1,0,0,2.25,5.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,2713,5,3,3,4,3,1,3,0,0.11,21,3,1,0,0,2.75,3.6666666666666665,0.16666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,6120,5,1,2,4,4,4,3,1,0.12,21,4,1,1,3,3.25,4.0,0.3333333333333333,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,5768,4,3,3,3,1,2,3,0,0.17,19,3,1,0,5,2.25,5.666666666666667,0.6,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,5476,10,1,3,4,1,3,3,0,0.11,5,4,1,0,0,2.25,3.6666666666666665,0.18181818181818182,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4381,6,3,2,1,3,3,3,0,0.11,2,4,1,1,0,2.5,2.75,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,6447,6,2,3,2,2,2,3,0,0.12,1,4,1,4,2,2.0,4.0,0.14285714285714285,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2080,3,4,3,1,2,2,3,0,0.11,1,3,1,1,2,2.25,3.6666666666666665,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4821,5,3,3,4,3,3,3,1,0.12,5,4,1,0,1,3.25,2.4,0.16666666666666666,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,16880,3,4,3,1,2,3,3,1,0.11,28,3,1,1,22,2.5,3.6666666666666665,0.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2437,1,3,2,3,4,3,3,1,0.16,17,3,2,0,5,3.25,3.2,0.5,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,3041,4,3,3,1,2,3,3,0,0.11,2,1,1,0,1,2.25,2.75,0.2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,5006,5,3,3,1,1,4,3,1,0.11,4,2,1,0,4,2.25,2.75,0.16666666666666666,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,17328,5,4,4,4,3,3,3,1,0.12,26,3,0,4,18,3.5,3.0,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,2660,2,4,3,3,3,3,3,1,0.11,11,4,1,2,3,3.25,2.75,0.3333333333333333,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,7264,8,3,3,3,1,4,3,0,0.11,8,2,1,7,2,2.75,3.6666666666666665,0.1111111111111111,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2814,4,2,2,3,2,2,3,1,0.14,26,2,0,1,0,2.25,4.666666666666667,0.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,19636,10,3,4,2,1,3,3,1,0.18,26,4,1,1,25,2.25,18.0,0.09090909090909091,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,6854,7,4,3,4,2,2,3,0,0.15,7,4,1,1,7,3.0,5.0,0.125,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,4345,5,3,1,3,4,3,3,0,0.12,1,4,0,1,1,3.25,4.0,0.16666666666666666,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,2044,2,3,2,3,4,2,3,0,0.13,2,3,1,0,0,3.0,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
0,5130,10,3,2,2,4,3,4,0,0.23,8,1,2,1,0,3.0,5.75,0.09090909090909091,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4449,13,2,3,3,1,3,3,1,0.15,25,5,0,10,2,2.25,5.0,0.14285714285714285,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3977,2,4,3,3,3,2,3,1,0.19,2,1,1,0,5,3.0,6.333333333333333,0.3333333333333333,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,4723,10,2,3,1,4,3,3,1,0.18,3,1,1,1,0,2.5,4.5,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2856,1,2,3,2,4,3,3,0,0.19,3,3,1,0,0,2.75,4.75,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,2451,9,1,3,3,1,3,3,0,0.12,14,3,1,1,4,2.0,4.0,0.1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,6932,9,4,3,3,4,2,3,0,0.13,20,2,0,0,0,3.25,4.333333333333333,0.1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,5301,2,4,3,3,3,2,3,0,0.15,16,1,1,2,2,3.0,5.0,0.6666666666666666,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2153,8,2,3,4,1,3,3,0,0.13,18,1,2,1,0,2.5,4.333333333333333,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,17779,10,4,3,4,1,3,3,0,0.14,3,3,1,0,26,3.0,4.666666666666667,0.0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,7351,1,4,3,2,3,3,3,0,0.16,2,2,1,0,9,3.0,5.333333333333333,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,6553,1,4,3,3,2,3,3,0,0.14,2,4,1,0,13,3.0,3.5000000000000004,0.0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,9526,9,4,2,3,2,3,4,0,0.21,23,3,2,1,1,3.0,7.0,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3196,6,4,2,1,3,3,3,0,0.12,19,4,1,3,0,2.75,4.0,0.42857142857142855,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,9725,15,2,4,4,4,2,3,0,0.11,1,4,1,0,1,3.0,3.6666666666666665,0.0625,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,6653,1,4,3,4,2,3,3,0,0.15,1,5,0,0,6,3.25,2.142857142857143,0.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2439,1,4,2,4,2,2,4,1,0.24,24,2,2,1,0,3.0,6.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,4869,4,4,3,3,4,2,3,0,0.12,20,4,2,0,16,3.25,2.4,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3688,1,3,4,4,4,3,3,0,0.18,18,4,2,0,3,3.5,6.0,1.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,6652,6,2,2,4,1,2,3,0,0.13,11,4,1,0,2,2.25,4.333333333333333,0.14285714285714285,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,4087,6,4,3,1,2,2,3,0,0.14,1,4,0,1,3,2.25,3.5000000000000004,0.14285714285714285,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5405,2,1,3,1,4,3,3,0,0.14,16,4,1,2,8,2.25,7.000000000000001,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3143,10,4,4,1,2,3,3,0,0.19,8,4,1,7,4,2.5,9.5,0.09090909090909091,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4735,13,4,3,4,4,4,3,0,0.15,1,3,2,2,6,4.0,3.0,0.14285714285714285,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,2168,5,2,1,4,1,2,3,1,0.18,15,1,1,1,1,2.25,6.0,0.16666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,8381,14,4,3,1,4,4,4,0,0.2,1,1,1,8,4,3.25,6.666666666666667,0.0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5415,10,2,3,4,4,3,3,1,0.19,20,2,1,0,2,3.25,3.8,0.09090909090909091,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,10496,4,4,2,4,4,3,3,0,0.15,10,3,1,1,16,3.75,5.0,0.0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,2269,1,4,4,4,4,3,3,0,0.19,8,1,1,0,0,3.75,6.333333333333333,0.0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,7314,8,3,3,2,3,3,4,0,0.21,10,3,1,0,6,2.75,7.0,0.3333333333333333,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,3989,5,4,2,3,1,3,3,1,0.11,8,1,1,1,0,2.75,3.6666666666666665,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,13549,4,1,3,3,1,1,3,0,0.12,2,4,1,0,12,1.5,2.0,0.2,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2413,1,3,2,2,3,3,3,1,0.18,19,2,1,0,0,2.75,6.0,1.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,2070,5,4,3,4,4,2,4,0,0.23,9,3,1,0,0,3.5,5.75,0.16666666666666666,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,7260,6,4,1,4,1,2,3,0,0.11,7,3,1,0,31,2.75,2.75,0.0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2936,6,3,3,3,3,3,3,1,0.11,10,4,1,0,0,3.0,2.2,0.0,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,6434,3,1,4,3,4,3,3,0,0.17,7,4,2,0,6,2.75,8.5,0.25,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1,5666,5,3,3,4,2,3,3,1,0.13,10,3,0,1,1,3.0,6.5,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,2367,8,3,3,1,4,2,3,0,0.12,15,4,1,7,2,2.5,3.0,0.1111111111111111,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7104,5,3,3,3,4,3,3,0,0.12,8,4,1,1,1,3.25,3.0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,10475,18,4,2,1,3,3,4,1,0.21,5,4,2,1,2,2.75,7.0,0.05263157894736842,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,6673,1,2,3,1,2,3,3,1,0.19,29,1,1,0,16,2.0,6.333333333333333,0.0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
0,8938,5,3,2,2,3,3,3,0,0.11,3,3,1,0,9,2.75,1.8333333333333333,0.16666666666666666,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3069,10,3,2,3,4,3,3,0,0.15,3,2,1,0,1,3.25,3.75,0.09090909090909091,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,6151,19,3,1,2,1,3,3,0,0.13,10,2,0,11,0,2.25,2.6,0.0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,17444,10,4,3,3,4,3,3,0,0.11,17,3,0,6,0,3.5,3.6666666666666665,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2886,6,1,3,3,4,3,3,1,0.16,7,3,2,1,0,2.75,3.2,0.14285714285714285,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,7861,1,3,3,3,4,4,3,1,0.14,1,3,1,0,9,3.5,2.8000000000000003,0.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,2342,5,1,2,1,3,3,4,0,0.21,8,3,1,0,1,2.0,5.25,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7918,11,2,3,4,4,3,3,0,0.14,1,1,2,4,0,3.25,2.3333333333333335,0.08333333333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3452,3,2,3,4,1,3,3,0,0.18,13,1,1,0,2,2.5,3.6,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,11935,10,2,2,3,3,3,3,0,0.18,3,4,1,0,0,2.75,6.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,2073,3,3,3,1,4,3,4,1,0.22,6,4,1,0,4,2.75,5.5,0.0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,11510,11,3,2,4,2,3,3,1,0.14,15,2,1,2,1,3.0,3.5000000000000004,0.08333333333333333,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,10748,23,3,2,3,4,2,4,0,0.23,1,1,0,14,2,3.0,5.75,0.041666666666666664,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,2694,1,3,2,2,3,3,3,0,0.11,9,3,0,0,0,2.75,2.2,1.5,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2519,11,3,3,3,3,3,4,0,0.21,2,4,1,3,5,3.0,3.0,0.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4011,4,1,4,3,4,2,3,0,0.18,11,2,0,1,1,2.5,3.0,0.2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,10685,17,4,2,3,2,3,4,1,0.2,9,3,1,5,0,3.0,6.666666666666667,0.05555555555555555,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,13826,9,3,2,4,3,3,4,0,0.22,25,4,2,0,22,3.25,5.5,0.0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,5485,5,4,3,1,2,3,3,1,0.11,19,4,1,1,4,2.5,2.2,0.3333333333333333,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
