genre,revenu_mensuel,annee_experience_totale,annees_dans_l_entreprise,heure_supplementaires,a_quitte_l_entreprise,distance_domicile_travail,niveau_education,frequence_deplacement,annees_depuis_la_derniere_promotion,experience_externe,score_satisfaction,augmentation_par_formation,pee_par_anciennete,a_suivi_formation,tranche_age,statut_marital_Celibataire,statut_marital_Divorce,statut_marital_Marie,promotion_recente,poste_AssistantdeDirection,poste_CadreCommercial,poste_Consultant,poste_DirecteurTechnique,poste_Manager,poste_ReprésentantCommercial,poste_RessourcesHumaines,poste_SeniorManager,poste_TechLead
0,5094,10,1,0,0,16,4,2,0,9,2.0,2.0,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
1,6877,12,0,1,0,2,3,1,0,12,3.5,4.8,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2274,1,1,0,0,2,3,1,0,0,2.5,3.5,0.0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
0,4434,10,9,0,0,29,3,1,7,1,2.0,3.25,0.1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
0,6288,13,4,0,0,12,3,2,1,9,1.0,3.75,0.2,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0
1,2553,6,5,0,0,16,4,2,1,1,3.5,4.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,7654,9,9,0,1,11,3,1,7,0,3.5,4.5,0.2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,5160,12,9,0,1,2,1,1,7,3,3.5,4.0,0.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0
0,17159,22,4,0,0,14,2,1,1,18,1.5,6.0,0.2,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0
0,12808,9,9,1,0,5,1,1,0,0,3.5,4.0,0.1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,10221,17,8,0,0,7,3,1,1,9,3.0,5.25,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1,4779,8,8,1,0,2,4,1,7,0,2.0,6.666666666666667,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,3737,4,3,0,0,3,2,1,0,1,3.5,9.5,0.25,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1,2366,8,8,1,1,5,2,2,1,0,3.0,4.666666666666667,0.1111111111111111,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,1706,0,0,0,0,3,3,0,0,0,4.0,1.5714285714285714,3.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,16307,29,20,0,0,26,4,1,4,9,2.0,4.666666666666667,0.047619047619047616,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,5933,10,5,0,0,4,3,1,2,5,3.0,4.0,0.0,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
0,3424,6,4,0,0,2,1,1,0,2,1.0,3.25,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,4037,9,9,0,0,1,3,1,0,0,1.0,3.6666666666666665,0.1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2559,6,6,0,0,27,1,1,1,0,2.0,2.75,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,6201,18,18,1,0,1,2,1,4,0,3.0,7.0,0.05263157894736842,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4403,8,5,0,0,13,4,1,0,3,3.0,2.75,0.16666666666666666,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,3761,10,5,0,0,5,4,2,0,5,3.0,3.0,0.16666666666666666,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1,10934,35,5,1,0,7,2,1,0,30,2.5,4.5,0.16666666666666666,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,10761,18,5,1,0,9,3,1,0,13,2.5,4.0,0.16666666666666666,1,3,0,1,0,1,0,1,0,0,0,0,0,0,0
1,5175,9,5,0,0,8,2,1,1,4,3.0,3.0,0.16666666666666666,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,13826,31,9,0,0,25,4,2,0,22,3.5,5.5,0.0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
0,6334,9,1,0,0,16,4,1,0,8,3.5,6.333333333333333,1.0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
0,4936,6,5,0,0,8,2,1,0,1,3.0,1.8571428571428572,0.16666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,4775,4,2,0,0,1,2,1,2,2,4.0,7.333333333333333,0.6666666666666666,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,2818,10,3,1,0,8,4,1,0,7,2.5,8.0,0.25,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2515,8,2,1,0,2,1,2,2,6,3.0,4.666666666666667,0.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
0,2342,6,5,0,0,8,3,1,0,1,1.0,5.25,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0
0,4194,5,5,1,0,3,1,1,0,0,2.0,4.5,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,10685,17,17,1,0,9,3,1,5,0,3.5,6.666666666666667,0.05555555555555555,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2022,10,10,1,1,25,4,2,7,0,3.0,4.75,0.09090909090909091,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,2314,4,3,0,0,1,3,0,0,1,4.0,4.0,0.25,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,4256,5,5,0,0,4,1,1,0,0,2.0,6.0,0.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,3580,7,4,0,0,1,3,1,0,3,2.0,5.333333333333333,0.2,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
0,3162,6,5,0,0,4,1,0,3,1,2.5,5.666666666666667,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,6524,10,10,0,0,5,2,2,5,0,2.0,3.5,0.09090909090909091,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
0,2899,3,2,0,0,9,3,1,1,1,2.0,4.75,0.3333333333333333,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0
1,5231,17,5,1,0,3,3,1,1,12,3.5,6.5,0.16666666666666666,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2356,8,6,1,0,11,4,1,0,2,4.0,6.333333333333333,0.14285714285714285,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1,2800,5,3,1,1,1,3,1,0,2,2.5,4.75,0.75,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,11836,28,2,0,0,8,3,1,2,26,2.5,3.5,0.3333333333333333,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
0,10903,16,13,0,0,25,3,1,4,3,3.0,5.333333333333333,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,2973,10,5,0,0,21,2,2,0,5,3.5,3.75,0.16666666666666666,1,2,0,0,1,1,0,0,0,0,0,1,0,0,0
1,14275,33,12,0,0,23,4,1,3,21,4.0,18.0,0.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0
1,5562,12,5,0,0,1,3,2,2,7,4.0,4.333333333333333,0.16666666666666666,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
1,4537,8,7,1,0,2,2,1,7,1,3.5,7.333333333333333,0.125,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,7642,10,10,1,0,19,2,0,0,0,1.5,4.333333333333333,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,17924,31,31,0,0,2,4,0,14,0,1.0,2.75,0.03125,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
1,5204,13,5,0,0,2,3,1,0,8,4.0,3.6666666666666665,0.3333333333333333,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0
0,2277,7,4,1,0,3,2,1,0,3,3.0,2.2,0.2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0,2795,1,1,1,1,25,4,1,0,0,2.5,8.0,0.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1,2532,8,4,0,0,7,1,1,0,4,2.5,2.3333333333333335,0.6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,2559,8,8,1,0,9,2,1,7,0,1.5,13.0,0.0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0
0,4908,4,4,0,0,5,4,1,0,0,2.5,3.5,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,2380,3,1,1,1,2,1,2,0,2,4.0,3.5,0.5,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
1,4765,4,1,0,0,8,3,1,0,3,1.5,7.0,0.5,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2044,2,2,0,1,2,3,1,0,0,3.0,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,2693,1,1,0,1,18,1,1,0,0,4.0,4.75,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,6586,17,16,1,0,14,1,1,4,1,3.5,5.666666666666667,0.058823529411764705,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,3294,3,3,1,0,2,4,1,1,0,4.0,4.5,0.0,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0
1,4171,4,3,1,1,3,1,1,0,1,2.5,4.75,0.25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,2778,10,7,1,1,2,4,1,1,3,3.0,6.5,0.125,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
1,2377,6,2,0,0,9,3,1,2,4,3.0,6.0,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,2404,8,2,1,1,6,3,1,2,6,2.5,7.0,0.0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0
1,2318,1,1,0,0,4,3,1,0,0,2.5,6.333333333333333,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,2008,1,1,0,0,10,3,1,1,0,2.0,3.5,1.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,6244,10,5,0,0,14,2,1,0,5,3.0,2.4285714285714284,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,2799,6,3,1,0,1,4,1,0,3,2.0,5.5,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,10552,24,6,1,0,5,3,1,0,18,2.5,3.25,0.14285714285714285,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0
0,2329,13,7,0,0,7,4,1,5,6,2.5,5.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4014,10,10,1,0,21,1,1,0,0,4.0,8.333333333333334,0.09090909090909091,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
1,7403,29,26,0,0,8,2,1,1,3,1.5,2.75,0.037037037037037035,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2259,13,0,0,0,20,4,1,0,13,3.5,5.666666666666667,2.0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,6932,9,9,0,0,20,2,0,0,0,3.5,4.333333333333333,0.1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,4678,8,6,0,0,7,4,1,0,2,3.0,2.5714285714285716,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,13582,15,15,0,0,1,3,1,5,0,2.5,3.25,0.0625,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2332,5,3,0,0,1,3,0,0,2,2.5,5.0,0.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
0,2413,1,1,1,1,19,2,1,0,0,2.5,6.0,1.5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,9705,11,1,0,0,10,4,1,0,10,1.5,4.0,0.5,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
0,4294,7,7,0,0,1,3,2,0,0,2.0,4.0,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,4721,20,18,1,0,6,3,1,2,2,2.5,3.25,0.0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0
0,2519,16,11,0,0,2,4,1,3,5,3.0,3.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2121,1,1,1,1,21,3,1,0,0,3.0,3.25,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,2973,1,1,0,1,4,3,1,0,0,1.0,6.333333333333333,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,5855,10,9,1,0,12,3,1,8,1,4.0,3.6666666666666665,0.2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,3617,3,1,1,0,9,4,2,0,2,3.0,4.666666666666667,0.5,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0
1,6725,8,8,0,0,3,4,1,6,0,2.0,4.0,0.1111111111111111,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,10325,16,16,1,1,3,1,1,3,0,3.5,1.5714285714285714,0.058823529411764705,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,6949,6,5,0,0,1,3,1,1,1,3.0,3.5,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,10609,17,14,0,1,1,4,1,11,3,2.0,3.6666666666666665,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4447,9,9,0,0,4,2,0,0,0,2.5,2.0,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
1,2157,3,3,0,0,20,3,2,0,0,3.5,2.5,0.25,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,4601,5,5,0,0,18,3,1,1,0,3.0,4.0,0.0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
0,17099,26,9,0,0,1,2,1,7,17,4.0,5.0,0.1,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
0,2479,7,1,0,1,2,3,1,0,6,3.5,4.8,0.0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
0,14852,22,17,0,0,2,2,1,15,5,3.0,3.25,0.05555555555555555,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0
0,7264,10,8,0,0,8,2,1,7,2,3.0,3.6666666666666665,0.1111111111111111,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,5666,6,5,1,0,10,3,0,1,1,3.5,6.5,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,7823,12,10,0,0,3,4,1,0,2,4.0,4.333333333333333,0.09090909090909091,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,7880,9,8,0,0,2,5,1,0,1,2.0,4.5,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
1,13194,22,1,1,1,24,3,0,0,21,2.0,5.333333333333333,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,5067,20,19,1,0,16,4,2,2,1,3.0,4.75,0.0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
0,5079,12,7,0,0,8,4,0,0,5,2.5,3.25,0.25,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,2321,4,3,1,1,9,2,0,1,1,2.0,22.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,17444,10,10,0,0,17,3,0,6,0,3.5,3.6666666666666665,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,2404,3,0,1,1,10,3,1,0,3,2.5,3.3333333333333335,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,3452,5,3,0,0,13,1,1,0,2,3.0,3.6,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1,2270,8,5,0,0,1,4,1,0,3,4.0,4.666666666666667,0.3333333333333333,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0
0,17399,32,5,0,0,1,2,1,1,27,4.0,11.0,0.16666666666666666,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0
1,5488,6,6,1,0,1,4,2,1,0,2.5,4.333333333333333,0.14285714285714285,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0
0,19419,21,18,0,0,9,3,2,0,3,2.0,5.666666666666667,0.05263157894736842,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0
1,2811,4,2,0,0,16,4,1,2,2,2.5,4.666666666666667,0.3333333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,3633,9,9,1,0,23,2,0,0,0,2.5,5.0,0.1,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
1,4163,9,9,1,0,4,2,1,0,0,4.0,17.0,0.0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0
1,2132,7,5,1,1,22,3,1,0,2,2.0,3.6666666666666665,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,13973,22,12,1,0,24,3,1,1,10,3.5,6.0,0.07692307692307693,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
0,2684,3,2,0,0,10,1,2,0,1,3.0,17.0,0.3333333333333333,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,10845,13,8,0,0,7,2,1,0,5,3.5,3.25,0.1111111111111111,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
1,4377,5,4,0,0,17,1,1,3,1,3.5,2.142857142857143,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,3743,5,4,1,1,14,4,1,0,1,2.5,8.0,0.2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,4148,4,4,0,0,1,1,2,0,0,2.0,6.0,0.2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
0,1051,0,0,0,0,5,2,0,0,0,3.0,5.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,10739,22,10,0,0,17,3,1,0,12,3.0,3.6666666666666665,0.09090909090909091,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
1,10388,16,16,1,0,25,4,1,10,0,3.0,2.75,0.058823529411764705,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,11416,9,8,1,0,8,2,1,1,1,1.5,2.4,0.3333333333333333,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,2600,1,1,1,1,11,3,1,0,0,2.5,5.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1,2422,4,3,0,1,5,3,2,1,1,2.0,4.25,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,5472,8,8,0,0,2,2,1,1,0,4.0,4.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,2451,4,4,0,0,8,1,1,1,0,1.5,3.75,0.2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,4240,19,2,0,0,6,3,1,2,17,2.0,13.0,0.0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0
0,10999,27,15,0,0,4,4,1,4,12,3.0,3.5,0.0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0
1,5003,8,2,0,0,7,2,1,2,6,3.5,2.0,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
1,12742,21,21,0,0,1,1,1,11,0,4.0,4.0,0.045454545454545456,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,4227,4,3,0,0,2,4,1,2,1,2.5,6.0,0.25,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,3917,3,3,0,0,10,3,1,1,0,3.0,4.0,0.25,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,18303,21,1,0,0,5,2,1,0,20,3.5,3.25,0.0,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2380,8,1,0,0,9,3,1,0,7,2.5,3.0,0.0,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0
1,13726,30,5,1,0,2,3,1,4,25,3.5,2.6,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4777,15,1,0,1,11,2,1,0,14,1.5,5.0,0.0,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
0,6385,17,8,1,0,18,4,2,6,9,2.5,3.5,0.2222222222222222,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0
1,19973,21,21,0,0,7,1,0,5,0,2.5,5.5,0.09090909090909091,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0
0,6861,19,1,1,0,3,4,1,0,18,3.0,6.0,0.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0
0,4969,7,2,0,1,29,2,0,2,5,1.5,2.5714285714285716,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,19845,33,32,0,1,2,1,1,6,1,2.5,3.75,0.030303030303030304,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0
1,13320,23,12,1,0,28,3,1,11,11,4.0,6.0,0.07692307692307693,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
1,6347,19,18,0,0,1,3,0,0,1,3.5,3.0,0.05263157894736842,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0
1,2743,18,17,0,1,16,4,1,15,1,2.0,8.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,10880,21,21,1,0,22,3,2,2,0,2.5,4.333333333333333,0.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2342,3,2,0,0,8,1,0,2,1,3.0,6.333333333333333,0.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,17650,26,9,0,0,11,2,1,1,17,4.0,2.6,0.1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
1,4025,10,8,0,0,29,4,0,7,2,3.5,4.0,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
0,9725,16,15,0,0,1,4,1,0,1,3.0,3.6666666666666665,0.0625,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,11904,14,6,1,0,1,2,1,0,8,3.0,7.0,0.14285714285714285,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2177,6,6,0,0,24,4,1,0,0,2.0,4.0,0.0,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0
1,7525,30,15,0,0,2,3,2,6,15,2.5,4.0,0.0625,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
0,4834,9,1,0,1,15,3,1,0,8,2.0,3.5,0.5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
0,2042,6,3,1,1,2,3,2,1,3,1.0,4.666666666666667,0.25,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,2220,1,1,1,0,10,4,1,0,0,3.0,6.333333333333333,0.5,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0
0,1052,1,1,0,0,10,1,1,0,0,3.0,3.6666666666666665,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,2821,8,2,0,0,3,4,2,2,6,3.0,5.333333333333333,0.3333333333333333,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
0,19237,29,8,1,0,2,4,1,7,21,2.5,3.6666666666666665,0.1111111111111111,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0
1,4107,8,4,0,0,3,3,1,0,4,3.0,3.75,0.0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
0,8396,8,7,0,0,26,3,1,7,1,2.0,3.5,0.125,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2007,5,5,0,0,1,1,2,1,0,2.0,2.1666666666666665,0.3333333333333333,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,19627,23,2,0,0,1,4,1,2,21,4.0,17.0,0.6666666666666666,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0
1,10686,13,9,0,0,2,4,1,7,4,3.0,2.2,0.1,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2942,18,5,0,0,9,3,2,0,13,2.0,3.8,0.16666666666666666,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
1,8858,15,14,0,0,12,5,1,7,1,4.0,3.6666666666666665,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,16756,31,9,0,0,2,1,0,6,22,2.0,3.75,0.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0
0,10798,18,1,0,0,25,3,1,0,17,3.5,2.1666666666666665,0.5,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2323,2,2,1,1,9,3,2,0,0,4.0,3.5,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1416,1,1,0,1,10,3,1,1,0,2.0,1.8571428571428572,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,4615,19,16,1,0,8,4,1,1,3,2.5,7.666666666666667,0.17647058823529413,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
0,2461,18,10,1,1,4,4,1,2,8,2.0,4.0,0.2727272727272727,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0
0,8722,10,10,0,1,24,2,0,1,0,1.5,4.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,3955,6,5,0,0,1,2,1,1,1,1.0,5.333333333333333,0.3333333333333333,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,9957,7,6,0,0,20,3,1,0,1,2.0,7.5,0.14285714285714285,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,3376,10,10,0,0,7,2,1,0,0,2.5,3.25,0.0,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0
1,8823,20,19,0,0,17,1,1,1,1,3.0,3.6,0.05,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0
0,10322,14,11,0,0,20,4,1,11,3,2.5,2.857142857142857,0.08333333333333333,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0
0,4621,3,3,0,0,8,5,0,1,0,2.0,3.8,0.75,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,10976,23,3,0,0,2,1,2,1,20,3.0,3.6,0.25,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1
1,3660,10,8,0,0,10,3,1,1,2,3.0,2.6,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,10482,24,20,0,1,1,2,1,3,4,1.5,7.0,0.047619047619047616,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0
0,7119,9,3,0,0,5,3,1,1,6,4.0,5.0,0.25,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,9582,9,8,1,1,4,3,1,4,1,2.5,7.333333333333333,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,4508,14,13,0,1,29,4,2,3,1,2.0,4.4,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,2207,4,4,0,0,15,2,1,2,0,2.0,2.6666666666666665,0.2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,7756,7,6,0,0,3,1,2,0,1,2.5,8.5,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1,6694,8,1,1,0,10,4,1,0,7,4.0,2.3333333333333335,1.5,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0
0,3691,7,7,1,1,4,1,1,5,0,4.0,3.75,0.125,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2377,1,1,0,1,21,3,1,0,0,2.0,20.0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,2313,5,2,1,1,25,3,1,2,3,1.5,20.0,0.0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,17665,23,22,0,0,2,2,1,13,1,2.5,4.25,0.043478260869565216,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0
0,2596,1,1,0,1,1,3,2,0,0,1.5,5.0,1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0,4728,5,0,1,1,1,4,2,0,5,3.5,2.8,0.0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0
1,4302,4,3,0,0,7,3,2,0,1,3.0,4.25,0.25,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0
